ID,NAME,Label
9725,Socorridos,Lusitanian
9204,Pythagorion,Mediterranean Sea
2434,Indiana Harbour,Great Lakes
1243,Cascais,Lusitanian
4175,Sortland,Northern European Seas
6019,Rockland,Cold Temperate Northwest Atlantic
8806,Stade,Northern European Seas
1516,Samothraki,Mediterranean Sea
6137,Voudia Bay,Mediterranean Sea
8203,Giardini,Mediterranean Sea
1052,Pag,Mediterranean Sea
4605,Scarborough(TTO),Tropical Northwestern Atlantic
8194,Linosa Is.,Mediterranean Sea
2989,Graciosa Is.,Lusitanian
4740,Gomera,Lusitanian
3151,River St Lawrence,Cold Temperate Northwest Atlantic
3909,Gerrans Bay,Northern European Seas
4598,Oguendjo Terminal,Gulf of Guinea
7743,Chatham Islands,Temperate Australasia
3276,Westport(NZL),Temperate Australasia
4094,Onehunga,Temperate Australasia
4184,Rarotonga Is.,Eastern Indo-Pacific
794,Niue,Tropical Southwestern Pacific
1928,Opua,Temperate Australasia
2391,Tasman Bay,Temperate Australasia
2597,Pattaya,Sunda Shelf
7600,Port Chalmers,Temperate Australasia
891,Isle of Pines,Tropical Southwestern Pacific
6313,Grassy,Temperate Australasia
1883,Port Phillip Bay,Temperate Australasia
7553,Australasia,Sahul Shelf
6461,Western Samoa,Eastern Indo-Pacific
9583,Nganhurra Terminal,Temperate Australasia
6455,Tahiti,Eastern Indo-Pacific
1904,Chanaral,Warm Temperate Southeastern Pacific
1783,Exmouth(AUS),Temperate Australasia
8197,Elang-Kakatua Field,Sahul Shelf
8645,Buffalo Terminal,Sahul Shelf
6192,Airlie Island Terminal,Temperate Australasia
8070,Timor Sea,Java Transitional
8379,Legendre Terminal,Temperate Australasia
4660,Vavau,Tropical Southwestern Pacific
9908,Shoaiba,Red Sea and Gulf of Aden
4797,Ponza,Mediterranean Sea
8374,Portovenere,Mediterranean Sea
3248,Giglio Is.,Mediterranean Sea
3122,Kurnell,Temperate Australasia
1554,South Australia,Temperate Australasia
6222,Saladin Terminal,Temperate Australasia
9984,Vincent Field,Temperate Australasia
1559,Western Australia,Temperate Australasia
9794,Puffin Terminal,Temperate Australasia
9788,Umuroa Terminal,Temperate Australasia
1605,Pitcairn Islands,Eastern Indo-Pacific
8157,Avatiu,Eastern Indo-Pacific
3905,Aitutaki Is.,Eastern Indo-Pacific
8892,Lifou Is.,Tropical Southwestern Pacific
2586,Futuna Is.,Eastern Indo-Pacific
3853,Bay of Islands,Temperate Australasia
2906,Mutsamudu,Western Indian Ocean
2691,Samarai,Eastern Coral Triangle
4307,Port Jackson,Temperate Australasia
1499,Port Huon,Temperate Australasia
1025,Puerto Bayovar,Tropical East Pacific
8752,Woollybutt Terminal,Temperate Australasia
4885,Macquarie Is.,Temperate Southern Africa
2885,Tasmania,Temperate Australasia
4214,New Brunswick,Cold Temperate Northwest Atlantic
498,Marthas Vineyard Is.,Cold Temperate Northwest Atlantic
1970,El Bluff,Tropical Northwestern Atlantic
3876,Wilmington(CA USA),Warm Temperate Northeast Pacific
3938,Tracy,Cold Temperate Northwest Atlantic
82,Gloucester(USA),Cold Temperate Northwest Atlantic
5182,Ravena,Cold Temperate Northwest Atlantic
2384,Virginia,Cold Temperate Northwest Atlantic
1634,Port Royal(USA),Warm Temperate Northwest Atlantic
237,Port St. Joe,Warm Temperate Northwest Atlantic
8886,Xikomba Terminal,Gulf of Guinea
2027,Iquitos,Warm Temperate Southeastern Pacific
6151,Cameron,Warm Temperate Northwest Atlantic
3700,River Mississippi,Warm Temperate Northwest Atlantic
5191,Tepre Terminal,Tropical East Pacific
296,Newport(RI),Cold Temperate Northwest Atlantic
1938,Punta Morales,Tropical East Pacific
9568,East coast Mexico,Tropical Northwestern Atlantic
5768,Guiria,North Brazil Shelf
8441,Bay Bulls,Arctic
7547,East coast South America,Tropical Southwestern Atlantic
4308,La Ceiba(VEN),Tropical Northwestern Atlantic
10007,Akpo Field,Gulf of Guinea
9456,White Rose Field,Cold Temperate Northwest Atlantic
9958,West End,Tropical Northwestern Atlantic
2735,Nicaragua,Tropical East Pacific
542,Boca Grande(USA),Tropical Northwestern Atlantic
348,Mollendo,Warm Temperate Southeastern Pacific
4573,Massachusetts,Cold Temperate Northwest Atlantic
4267,San Juan del Sur,Tropical East Pacific
2914,Conchan,Warm Temperate Southeastern Pacific
8153,Kingstown,Tropical Northwestern Atlantic
1476,Aguadulce,Tropical East Pacific
832,Pedregal,Tropical East Pacific
5010,Taboguilla Is.,Tropical East Pacific
1248,Vacamonte,Tropical East Pacific
4079,Puerto Morelos,Tropical Northwestern Atlantic
2510,Taboga Is.,Tropical East Pacific
8521,Hanga Roa,Eastern Indo-Pacific
4627,San Juan del Norte,Tropical Northwestern Atlantic
1039,El Salvador,Tropical East Pacific
3001,Mutsu Ogawara,Cold Temperate Northwest Pacific
5888,Charco Azul,Tropical East Pacific
1255,Central America,Tropical Northwestern Atlantic
958,Chancay,Warm Temperate Southeastern Pacific
8654,Tabatinga,North Brazil Shelf
871,Point Wells,Cold Temperate Northeast Pacific
2038,Hilo,Eastern Indo-Pacific
8273,Bahia Solano,Tropical East Pacific
8708,Oquendo,Warm Temperate Southeastern Pacific
1682,Fuik Bay,Tropical Northwestern Atlantic
3172,Breves,North Brazil Shelf
5873,Lucea,Tropical Northwestern Atlantic
4472,Tahara,Warm Temperate Northwest Pacific
4987,Moorea,Eastern Indo-Pacific
4891,Atico,Warm Temperate Southeastern Pacific
7551,West coast South America,Warm Temperate Southeastern Pacific
4382,Cabo San Lucas,Warm Temperate Northeast Pacific
8406,Rainier,Cold Temperate Northeast Pacific
8208,Willbridge,Cold Temperate Northeast Pacific
6041,Rio Hacha,Tropical Northwestern Atlantic
3635,Puerto Vallarta,Warm Temperate Northeast Pacific
4882,Escanaba,Great Lakes
3317,Juneau,Cold Temperate Northeast Pacific
8398,Huatulco,Tropical East Pacific
8632,Caleta Coloso,Warm Temperate Southeastern Pacific
8412,Los Vilos,Warm Temperate Southeastern Pacific
3270,Icoraci,North Brazil Shelf
4291,San Juan(PER),Warm Temperate Southeastern Pacific
6247,Ceiba,Tropical Northwestern Atlantic
8775,Castaway Cay,Tropical Northwestern Atlantic
8190,Alameda,Cold Temperate Northeast Pacific
4330,Huacho,Warm Temperate Southeastern Pacific
8155,Betio,Eastern Indo-Pacific
9469,Tolstoi Bay,Cold Temperate Northeast Pacific
3244,Santa Rosalia,Warm Temperate Northeast Pacific
8342,San Blas,Warm Temperate Northeast Pacific
8619,Isla Herradura,Tropical East Pacific
2738,San Martinho,Lusitanian
7546,West coast Central America,Tropical East Pacific
5455,Galapagos Is.,Warm Temperate Southwestern Atlantic
491,Puerto Libertad,Warm Temperate Northeast Pacific
2332,Kosrae Is.,Eastern Coral Triangle
8940,Whitsunday Is.,Temperate Australasia
5595,Naruto,Warm Temperate Northwest Pacific
3599,Labasa,Tropical Southwestern Pacific
2363,Providenciales,Tropical Northwestern Atlantic
6454,Turks & Caicos Islands,Tropical Northwestern Atlantic
5227,Puerto Cabezas,Tropical Northwestern Atlantic
6462,Arlen Siu,Tropical Northwestern Atlantic
1308,Catia la Mar,Tropical Northwestern Atlantic
2787,Playa del Carmen,Tropical Northwestern Atlantic
6426,Trinidad & Tobago,Tropical Northwestern Atlantic
4475,Guantanamo Bay,Tropical Northwestern Atlantic
6018,New Hampshire,Cold Temperate Northwest Atlantic
5910,Maine,Cold Temperate Northwest Atlantic
1905,Shelburne,Cold Temperate Northwest Atlantic
8669,Burlington(NJ USA),Cold Temperate Northwest Atlantic
3969,Ocean Cay,Tropical Northwestern Atlantic
92,Gloucester(MA USA),Cold Temperate Northwest Atlantic
8779,Coco Cay,Tropical Northwestern Atlantic
5464,Bar Harbour,Cold Temperate Northwest Atlantic
9412,Pennsauken,Cold Temperate Northwest Atlantic
5570,Long Harbour,Cold Temperate Northwest Atlantic
8958,Jamestown(RI USA),Cold Temperate Northwest Atlantic
5574,Zihuatanejo,Tropical East Pacific
2563,Puerto Chiapas,Tropical East Pacific
5255,West coast Mexico,Tropical East Pacific
8744,Lower Cove,Cold Temperate Northwest Atlantic
5301,Ebeye,Eastern Indo-Pacific
3583,Kwajalein,Eastern Indo-Pacific
1471,Johnston Atoll,Eastern Indo-Pacific
5599,Samoa,Eastern Indo-Pacific
2602,Borabora Is.,Eastern Indo-Pacific
4413,Teraina,Eastern Indo-Pacific
8862,Kona,Eastern Indo-Pacific
4519,Lahaina,Eastern Indo-Pacific
1702,Port Allen(HI USA),Eastern Indo-Pacific
9407,Kailua Kona,Eastern Indo-Pacific
9316,Kilauea,Eastern Indo-Pacific
4488,Kodiak,Cold Temperate Northeast Pacific
8861,Kauai Is.,Eastern Indo-Pacific
9408,Kaunakakai,Eastern Indo-Pacific
4086,Kiribati,Eastern Indo-Pacific
2245,Plumper Sound,Cold Temperate Northeast Pacific
3249,Estero Bay,Cold Temperate Northeast Pacific
2725,Chemainus,Cold Temperate Northeast Pacific
5933,Ladysmith,Cold Temperate Northeast Pacific
557,Wake Is.,Eastern Indo-Pacific
635,Bremerton,Cold Temperate Northeast Pacific
6281,Gojeong,Cold Temperate Northwest Pacific
8860,Santa Catalina Is.,Warm Temperate Northeast Pacific
3247,Santa Barbara,Warm Temperate Northeast Pacific
1281,Wrangell,Cold Temperate Northeast Pacific
400,St. Michiel's Bay,Tropical Northwestern Atlantic
2797,Tvoroyri,Northern European Seas
4610,Kilsund,Northern European Seas
5458,Banff,Northern European Seas
1406,Sveagruva,Arctic
2390,River Plate,Warm Temperate Southwestern Atlantic
8997,Panama City(PAN),Tropical East Pacific
5829,Posorja,Tropical East Pacific
443,Santa Maria Is.,Lusitanian
260,San Jorge Is.,Lusitanian
4766,Flores Is.,Lusitanian
1124,Amorgos,Mediterranean Sea
9504,Halki,Mediterranean Sea
7579,Tilos Is.,Mediterranean Sea
191,Astipalia,Mediterranean Sea
2866,Skopelos,Mediterranean Sea
9720,Rota(TUR),Mediterranean Sea
154,Kastel Sucurac,Mediterranean Sea
1561,Karavostassi,Mediterranean Sea
3678,Jounieh,Mediterranean Sea
7730,Stari Grad,Mediterranean Sea
6183,Alonisos,Mediterranean Sea
5949,Casilda,Tropical Northwestern Atlantic
8196,Las Calderas,Tropical Northwestern Atlantic
5264,Parana,Warm Temperate Southwestern Atlantic
6173,Manaure,Tropical Northwestern Atlantic
3480,Fajardo,Tropical Northwestern Atlantic
2874,Port de Paix,Tropical Northwestern Atlantic
3701,Alabama,Warm Temperate Northwest Atlantic
3159,Gonaives,Tropical Northwestern Atlantic
274,Margarita Is.,Tropical Northwestern Atlantic
8706,Fittja,Northern European Seas
4178,Saeby,Northern European Seas
3450,Lappvik,Northern European Seas
8291,Langoya,Northern European Seas
3508,Burghead,Northern European Seas
1382,Kapellskar,Northern European Seas
1688,Kuummiut,Arctic
3043,Uunarteq,Arctic
1840,Ittoqqortoormiit,Arctic
7820,Tasiusaq,Arctic
2476,Haarlem,Northern European Seas
4913,Odden,Northern European Seas
2198,Sjaellands Odde,Northern European Seas
113,Qaqortoq,Arctic
1659,Maniitsoq,Arctic
3135,Paamiut,Arctic
4937,Ammassalik,Arctic
5504,Qaanaaq,Arctic
1305,Maarssen,Northern European Seas
4463,Montevideo Roads,Warm Temperate Southwestern Atlantic
1713,Frederikssund,Northern European Seas
2757,Ebeltoft,Northern European Seas
3274,Ertvelde,Northern European Seas
4559,Valkom,Northern European Seas
1769,Greaker,Northern European Seas
4038,Ballstad,Northern European Seas
5528,Stryn,Northern European Seas
4900,Krautsand,Northern European Seas
5702,Lindesnes,Northern European Seas
3496,Greenland,Arctic
3148,Ramsvika,Northern European Seas
6348,Selje,Northern European Seas
4484,Uppsala,Northern European Seas
7516,Haapsalu,Northern European Seas
8788,Storasund,Northern European Seas
3180,Lochmaddy,Northern European Seas
2406,Baasrode,Northern European Seas
652,Kreekkrak,Northern European Seas
4254,Snodland,Northern European Seas
3625,Vilvoorde,Northern European Seas
4206,Engis,Northern European Seas
4520,Portel,North Brazil Shelf
5275,Novyy Port,Arctic
7882,Hingene,Northern European Seas
7957,Forde(Fordefjord),Northern European Seas
4427,Aandalsnes,Northern European Seas
5834,Kirkcaldy,Northern European Seas
3409,Ristiina,Northern European Seas
4689,Lelystad,Northern European Seas
4550,Maldon,Northern European Seas
9587,Ridderkerk,Northern European Seas
3173,Moltustranda,Northern European Seas
8748,Holmer Siel,Northern European Seas
3079,Pellworm Is.,Northern European Seas
6248,Dagebull,Northern European Seas
8118,River Stor,Northern European Seas
3748,Dirdal,Northern European Seas
27,Eidfjord,Northern European Seas
2022,Haugsvik,Northern European Seas
2699,Yarmouth(CAN),Cold Temperate Northwest Atlantic
6393,Fair Isle,Northern European Seas
3402,Gohyun Bay,Warm Temperate Northwest Pacific
2717,Hellestrand,Northern European Seas
2319,Melsomvik,Northern European Seas
762,Fehmarn Is.,Northern European Seas
8800,Heringsdorf,Northern European Seas
6401,Vytegra,Arctic
8616,Belyy Ruchey,Arctic
2317,Oseberg Terminal,Northern European Seas
6105,Skalafjordur,Northern European Seas
8069,Abbenfleth,Northern European Seas
2822,Stromstad,Northern European Seas
7856,Aland Islands,Northern European Seas
4112,River Crouch,Northern European Seas
22,Corpus Christi light. area,Warm Temperate Northwest Atlantic
3764,Lodose,Northern European Seas
6269,Angelholm,Northern European Seas
1319,Heroysund,Northern European Seas
6123,Straumen,Northern European Seas
243,Oslofjord,Northern European Seas
7928,Travemunde,Northern European Seas
172,Bronnoysund,Northern European Seas
6319,Hasvik,Northern European Seas
473,Elsinore,Northern European Seas
4578,Franeker,Northern European Seas
1247,Baltasound,Northern European Seas
7819,Walton on the Naze,Northern European Seas
3261,Haugsholmen,Northern European Seas
5543,Saffle,Northern European Seas
8652,Myre,Northern European Seas
5143,Buvika,Northern European Seas
6029,Valfjord,Northern European Seas
1635,Elleholm,Northern European Seas
2343,Gravdal,Northern European Seas
5636,Hoylandssundet,Northern European Seas
2919,Norddal,Northern European Seas
2511,Valdemarsvik,Northern European Seas
8847,Mondoma,Arctic
4994,Segezha,Arctic
275,Belomorsk,Arctic
8615,Annenskiy Most,Arctic
4812,Pudozh,Arctic
5179,Assen,Northern European Seas
2488,Kondopoga,Arctic
7538,Nizhnekamsk,Volga
8368,Brusnichnoye,Northern European Seas
6303,Podporozhye,Northern European Seas
5884,Savonlinna,Northern European Seas
2428,St. Anthony,Arctic
4153,Freshwater Bay(GBR),Northern European Seas
8559,Runavik,Northern European Seas
3568,Farosund,Northern European Seas
1481,Punta Piedras(VEN),Tropical Northwestern Atlantic
3993,Felton,Tropical Northwestern Atlantic
1059,Pamatacualito,Tropical Northwestern Atlantic
4132,Chichiriviche,Tropical Northwestern Atlantic
518,Puerto de Hierro,North Brazil Shelf
2237,Santa Lucia,Tropical Northwestern Atlantic
9996,Arrecife(VEN),Tropical Northwestern Atlantic
8872,Los Roques Is.,Tropical Northwestern Atlantic
2667,Pampatar,Tropical Northwestern Atlantic
3024,Ciudad Bolivar,North Brazil Shelf
3936,Jacmel,Tropical Northwestern Atlantic
1043,Somerset(Mass),Cold Temperate Northwest Atlantic
1051,Somerset(US),Cold Temperate Northwest Atlantic
2608,Miragoane,Tropical Northwestern Atlantic
2792,Port Weller,Great Lakes
8060,Phoenix Islands,Eastern Indo-Pacific
1765,River Orinoco,Northern European Seas
8228,St. Bernard,Warm Temperate Northwest Atlantic
98,Nueva Gerona,Tropical Northwestern Atlantic
8390,Seybaplaya,Tropical Northwestern Atlantic
4945,Porlamar,Tropical Northwestern Atlantic
2660,Nagahama,Warm Temperate Northwest Pacific
4816,Punta Gorda(VEN),North Brazil Shelf
5686,Houma,Warm Temperate Northwest Atlantic
8169,St. Pierre(MTQ),Tropical Northwestern Atlantic
3041,St. Laurent,North Brazil Shelf
1967,Azua,Tropical Northwestern Atlantic
4455,Port Colborne,Great Lakes
2192,Tela,Tropical Northwestern Atlantic
4675,Yandina,Eastern Coral Triangle
3800,Moroni,Western Indian Ocean
9290,Mesali Is.,Western Indian Ocean
1833,Lamu,Western Indian Ocean
3472,Diamond Harbour,Bay of Bengal
5122,Abu Fulus,Somali/Arabian
5558,Mandvi,West and South Indian Shelf
5107,Coondapoor,West and South Indian Shelf
8876,Bunga Kekwa Terminal,Sunda Shelf
4085,Puerto Acevedo,Warm Temperate Southwestern Atlantic
2062,Lota,Warm Temperate Southeastern Pacific
3078,Chapman Anch.,Northern European Seas
475,Sandy Point(USA),Cold Temperate Northeast Pacific
6467,Gullsmedvik,Northern European Seas
7661,Vats,Northern European Seas
1744,Ogdensburg,Great Lakes
5060,Shotton Wharf,Northern European Seas
7908,St. Jean de Luz,Lusitanian
6131,Rorvik,Northern European Seas
2046,Fort William,Northern European Seas
672,Faslane Dock,Northern European Seas
56,Kongsdal,Northern European Seas
422,Bergen-op-Zoom,Northern European Seas
5878,Fairlie,Northern European Seas
8306,Salthella,Northern European Seas
2875,Clacton,Northern European Seas
4434,Belle Ile,Lusitanian
3463,Lemmer,Northern European Seas
2079,Geertruidenberg,Northern European Seas
4652,Meppel,Northern European Seas
3492,Doetinchem,Northern European Seas
5163,Essen,Northern European Seas
4801,Blonduos,Northern European Seas
5912,Zwolle,Northern European Seas
3782,Heijen,Northern European Seas
8105,Zutendaal,Northern European Seas
5057,Ameland,Northern European Seas
3094,Olafsfjordur,Northern European Seas
1384,Holmavik,Northern European Seas
660,Argyll Terminal,Northern European Seas
6111,Nigg,Northern European Seas
5405,Ardrossan(GBR),Northern European Seas
5250,Troon,Northern European Seas
5996,Barra Is.,Northern European Seas
5328,Port St. Mary,Northern European Seas
792,Jura Is.,Northern European Seas
9444,Glencripesdale,Northern European Seas
3601,Stranraer,Northern European Seas
953,Bangor(GBR),Northern European Seas
231,Fishguard,Northern European Seas
6227,Loch Nevis,Northern European Seas
3186,St. Bride's Bay,Northern European Seas
8523,Dingle,Northern European Seas
3403,Kyle of Lochalsh,Northern European Seas
486,Charlestown(Scotland),Northern European Seas
733,Point Lynas,Northern European Seas
4482,Girvan,Northern European Seas
1136,Garlieston,Northern European Seas
3295,Bruichladdich,Northern European Seas
755,Mull Is.,Northern European Seas
7725,Foinaven Field,Northern European Seas
328,Monterey,Cold Temperate Northeast Pacific
8649,Leadon Field,Northern European Seas
8365,Kuuslahti,Northern European Seas
1315,Bassens,Lusitanian
7906,River Guadalquivir,Mediterranean Sea
2990,Sogndal,Northern European Seas
3081,Stromness,Northern European Seas
8381,Bourg,Warm Temperate Northwest Atlantic
7686,Novi Sad,Mediterranean Sea
6027,Anamur,Mediterranean Sea
6238,Baltrum,Northern European Seas
245,Vik(Sognefjord),Northern European Seas
5842,Levanger,Northern European Seas
141,Finnfjord,Northern European Seas
5272,Lyngsbaek Bridge,Northern European Seas
5396,Hasle,Northern European Seas
7677,Yme Field,Northern European Seas
9486,Roja,Northern European Seas
5435,Vadso,Northern European Seas
8495,Fusa,Northern European Seas
7521,Orsta,Northern European Seas
83,Iddefjord,Northern European Seas
4332,River Ems,Northern European Seas
5338,St. Austell Bay,Northern European Seas
3383,San Cristobal Is.,Eastern Coral Triangle
2909,Beidenfleth,Northern European Seas
9769,Volve Field,Northern European Seas
2144,Gorm Terminal,Northern European Seas
2880,Solumstrand,Northern European Seas
3667,Juan Fernandez Is.,Warm Temperate Southeastern Pacific
1520,Mozambique Is.,Western Indian Ocean
4287,Algoa Bay,Temperate Southern Africa
3093,Long Pond,Arctic
8950,Cape Tormentine,Cold Temperate Northwest Atlantic
9977,Kizomba C. Field,Gulf of Guinea
727,Long Island(AK USA),Cold Temperate Northeast Pacific
2080,Port Simpson,Cold Temperate Northeast Pacific
5063,Kieta,Eastern Coral Triangle
6095,Misima Is.,Eastern Coral Triangle
8512,Tobelo,Western Coral Triangle
6314,Raha,Western Coral Triangle
9961,Kalabahi,Western Coral Triangle
834,Palangkaraya,Sunda Shelf
9228,Ende,Western Coral Triangle
6312,Tahuna,Western Coral Triangle
4282,Amahai,Western Coral Triangle
2841,Ampenan,Western Coral Triangle
5544,Serang,Java Transitional
5798,Sangasanga,Western Coral Triangle
9951,Saliki,Western Coral Triangle
9938,Tanjungselor,Western Coral Triangle
3627,Wanishi,Cold Temperate Northwest Pacific
6475,Sarmi,Western Coral Triangle
9900,Weda,Western Coral Triangle
9971,South Pulau Laut Terminal,Western Coral Triangle
9894,Daruba,Western Coral Triangle
9893,Jailolo,Western Coral Triangle
1650,Limboh Terminal,Gulf of Guinea
4361,Beni Saf,Mediterranean Sea
5941,Moanda Terminal,Gulf of Guinea
7756,Bonaberi,Gulf of Guinea
5875,Mayumba,Gulf of Guinea
4359,Buras,Warm Temperate Northwest Atlantic
59,Panarukan,Sunda Shelf
9903,Kualajelai,Sunda Shelf
8760,Skaalevik,Northern European Seas
1624,Bedhampton,Northern European Seas
1711,Bolungarvik,Northern European Seas
810,Kyrksaetrora,Northern European Seas
4064,Brekstad,Northern European Seas
3591,Forties Terminal,Northern European Seas
685,Ninian Terminal,Northern European Seas
9482,Hvalvik,Northern European Seas
8635,Huissen,Northern European Seas
1689,Stokksund,Northern European Seas
4659,Vernon,Northern European Seas
2148,Bristol Channel,Northern European Seas
352,West Indies,Tropical Northwestern Atlantic
5218,Craignure,Northern European Seas
5657,Barcaldine,Northern European Seas
339,Dunvegan,Northern European Seas
8446,Panna Field,West and South Indian Shelf
6056,Nuweiba,Red Sea and Gulf of Aden
8226,Didon Field,Mediterranean Sea
9927,Sistiana,Mediterranean Sea
9659,Oudna Field,Mediterranean Sea
1015,Tadotsu,Warm Temperate Northwest Pacific
5922,Ehime,Warm Temperate Northwest Pacific
8792,Shiriya,Cold Temperate Northwest Pacific
979,Izu-Ohshima,Warm Temperate Northwest Pacific
5108,Oshima,Warm Temperate Northwest Pacific
8189,Concord,Cold Temperate Northeast Pacific
602,Pacific Islands,Eastern Indo-Pacific
3638,Tuvalu,Tropical Southwestern Pacific
8286,Shizuura,Cold Temperate Northwest Pacific
3474,Tsurumi,Warm Temperate Northwest Pacific
8223,Komenotsu,Warm Temperate Northwest Pacific
3076,Ogishima,Warm Temperate Northwest Pacific
1895,Andaman Is.,Andaman
8565,Tirukkadaiyur,Bay of Bengal
8179,Qinglan,South China Sea
637,Car Nicobar,Andaman
8641,Songxia,Warm Temperate Northwest Pacific
8636,Chenglingji,Warm Temperate Northwest Pacific
5246,Oppama,Cold Temperate Northwest Pacific
9620,Kish Is.,Somali/Arabian
4939,Bardia,Mediterranean Sea
8253,Guapi,Tropical East Pacific
9745,Juanchaco,Tropical East Pacific
8320,Pizarro,Tropical East Pacific
9744,Nuqui,Tropical East Pacific
8270,Satinga,Tropical East Pacific
8315,El Charco,Tropical East Pacific
2526,Euboea Is.,Mediterranean Sea
308,Stony Point,Cold Temperate Northwest Atlantic
539,Buchanan(USA),Cold Temperate Northwest Atlantic
682,Cementon,Cold Temperate Northwest Atlantic
2786,Roseton,Cold Temperate Northwest Atlantic
6021,Northeast Harbour(USA),Cold Temperate Northwest Atlantic
8436,Terra Nova Field,Cold Temperate Northwest Atlantic
3445,Buffalo,Great Lakes
2125,Paraguana Peninsula,Tropical Northwestern Atlantic
4841,Pugwash,Cold Temperate Northwest Atlantic
1690,Marathon,Great Lakes
4,Great Lakes,Great Lakes
4139,Bronte,Great Lakes
5963,Oakville,Great Lakes
1226,Lake Erie,Great Lakes
1648,Goderich,Great Lakes
4582,Levis,Cold Temperate Northwest Atlantic
4501,Snell Lock,Great Lakes
1844,Baie Verte,Arctic
1086,Les Mechins,Cold Temperate Northwest Atlantic
314,Conneaut,Great Lakes
309,Milwaukee,Great Lakes
5769,Cape Brule,Cold Temperate Northwest Atlantic
3351,Cornwall(CAN),Great Lakes
4936,Thorold,Great Lakes
5726,St. Catharines,Great Lakes
1333,Marystown,Cold Temperate Northwest Atlantic
3441,Amherstburg,Great Lakes
2183,Erie,Great Lakes
6217,Corunna(CAN),Great Lakes
8442,Lower Island Cove,Arctic
4299,Kingston(CAN),Great Lakes
8389,Perce,Cold Temperate Northwest Atlantic
1673,Escobar,Warm Temperate Southwestern Atlantic
6489,Xarel Field,North Brazil Shelf
3008,Lagoa Parda Terminal,Tropical Southwestern Atlantic
8018,Buzios,Tropical Southwestern Atlantic
18,Bahia Honda,Tropical Northwestern Atlantic
6040,Albacora Field,Tropical Southwestern Atlantic
4622,Mangaratiba,Warm Temperate Southwestern Atlantic
3858,Baracoa,Tropical Northwestern Atlantic
8064,Porto Seguro,Tropical Southwestern Atlantic
2338,Devil's Is.,North Brazil Shelf
3037,Inhambane,Western Indian Ocean
7835,San Antonio(PRY),Warm Temperate Southwestern Atlantic
2843,Punta Loyola,Magellanic
7842,Rio Cullen Terminal,Magellanic
4775,Democratic Republic of Congo,Gulf of Guinea
3873,Basrah,Somali/Arabian
4029,Hormuz Is.,Somali/Arabian
700,Palm Is.,Tropical Northwestern Atlantic
3745,Abadan,Somali/Arabian
4709,Etajima,Warm Temperate Northwest Pacific
2518,Banabungi,Western Coral Triangle
8293,Banggai,Western Coral Triangle
9764,Tanjung Uncang,Sunda Shelf
2280,Sembakung,Western Coral Triangle
5332,Chita,Warm Temperate Northwest Pacific
7739,Dahanu,West and South Indian Shelf
8024,Situbondo,Sunda Shelf
6177,Komodo Is.,Western Coral Triangle
9343,Dafeng,Cold Temperate Northwest Pacific
8829,Ust-Penzhino,Cold Temperate Northwest Pacific
157,Miyazaki,Warm Temperate Northwest Pacific
3720,Ajisu,Warm Temperate Northwest Pacific
2504,Toquart Bay,Cold Temperate Northeast Pacific
3000,Klawock,Cold Temperate Northeast Pacific
387,Kurosaki,Warm Temperate Northwest Pacific
5308,Iwagi,Warm Temperate Northwest Pacific
2279,Kake,Cold Temperate Northeast Pacific
1199,Port Isabel(USA),Warm Temperate Northwest Atlantic
5097,Mashike,Cold Temperate Northwest Pacific
9888,Asike,Sahul Shelf
8807,Salem(NJ USA),Cold Temperate Northwest Atlantic
8877,St. Gabriel,Warm Temperate Northwest Atlantic
3123,Barranqueras,Warm Temperate Southwestern Atlantic
7515,Gilimanuk,Western Coral Triangle
6310,Enggano Is.,Java Transitional
7783,Samil,Warm Temperate Northwest Pacific
7775,Teluk Nibung,Sunda Shelf
7779,Pasuruan,Sunda Shelf
840,Pemangkat,Sunda Shelf
3050,Pagatan,Sunda Shelf
4684,Bandar Lengeh,Somali/Arabian
6130,St. Marc,Tropical Northwestern Atlantic
6003,Dania,Tropical Northwestern Atlantic
384,Great Exuma Is.,Tropical Northwestern Atlantic
3551,Bimini Is.,Tropical Northwestern Atlantic
6106,George Town(CYM),Tropical Northwestern Atlantic
2752,South Carolina,Warm Temperate Northwest Atlantic
8789,Princess Cays,Tropical Northwestern Atlantic
1754,Drift River Terminal,Cold Temperate Northeast Pacific
7691,Libuo,Western Coral Triangle
9897,Sofifi,Western Coral Triangle
3418,Cayman Islands,Tropical Northwestern Atlantic
9201,Zhangjiabu,Cold Temperate Northwest Pacific
4857,Samana,Tropical Northwestern Atlantic
5178,Whittier,Cold Temperate Northeast Pacific
8248,Zapzurro,Tropical Northwestern Atlantic
8249,Capurgana,Tropical Northwestern Atlantic
8251,Trigana,Tropical Northwestern Atlantic
8250,Acandi,Tropical Northwestern Atlantic
9765,Islas del Rosario,Tropical Northwestern Atlantic
5957,Belekeri,West and South Indian Shelf
3810,Chicama,Warm Temperate Southeastern Pacific
787,Huarmey,Warm Temperate Southeastern Pacific
4792,Ancud,Magellanic
2635,Henecan,Tropical East Pacific
4009,Dawei,Andaman
6434,American Samoa,Eastern Indo-Pacific
133,Songo Songo Is.,Western Indian Ocean
1604,Hardangerfjord,Northern European Seas
9496,Aeolian Is.,Mediterranean Sea
5661,Procida,Mediterranean Sea
9237,Ilfracombe,Northern European Seas
2904,Atalantis Bay,Mediterranean Sea
6162,Vieste,Mediterranean Sea
