,name,Label
2836,P%C3%B3voa_de_Varzim,Geography
2837,PONG,Everyday_life
2838,PRR_GG1,Technology
2839,PSR_B1620-26c,Science
2840,Pablo_Picasso,People
2841,Pac-Man,Everyday_life
2842,Pachycephalosaurus,Science
2843,Pacific_Ocean,Geography
2844,Painting,Culture
2845,Pakistan,Countries
2846,Palace_of_Westminster,Technology
2847,Palau,Geography
2848,Palazzo_Pitti,Technology
2849,Paleocene,Geography
2850,Paleontology,Geography
2851,Palestinian_territories,Geography
2852,Pali_Canon,Culture
2853,Palladian_architecture,Technology
2854,Palladium,Science
2855,Palm_oil,Everyday_life
2856,Palmyra_Atoll,Geography
2857,Pan_Am_Flight_103,History
2858,Panama,Countries
2859,Panama_Canal,Technology
2860,Papal_conclave,Culture
2861,Paprika,Everyday_life
2862,Papua_New_Guinea,Geography
2863,Paraguay,Countries
2864,Paris,Geography
2865,Park,Everyday_life
2866,Parliament_of_Canada,Citizenship
2867,Parliament_of_Malaysia,Citizenship
2868,Parliament_of_the_United_Kingdom,Citizenship
2869,Parliamentary_system,Citizenship
2870,Parrot,Science
2871,Parsley,Science
2872,Parsnip,Science
2873,Parthenon,Technology
2874,Pashtun_people,Geography
2875,Passenger_Pigeon,Science
2876,Pat_Cash,People
2877,Patna,Geography
2878,Paul_C%C3%A9zanne,People
2879,Paul_Dirac,People
2880,Paul_Kane,People
2881,Paul_McCartney,People
2882,Paul_of_Tarsus,People
2883,Pea,Science
2884,Peace,Citizenship
2885,Peaceful_coexistence,Citizenship
2886,Peafowl,Science
2887,Peak_District,Geography
2888,Peanut,Science
2889,Pearl,Everyday_life
2890,Pedagogy,Citizenship
2891,Pel%C3%A9,People
2892,Pelagic_zone,Geography
2893,Pellagra,Science
2894,Pelycosaur,Science
2895,Penda_of_Mercia,People
2896,Penguin,Science
2897,Pennine_Way,Geography
2898,Pennsylvania_Railroad,Technology
2899,Pentateuch,Culture
2900,People%27s_Republic_of_China,Countries
2901,Peregrine_Falcon,Science
2902,Perfect_number,Science
2903,Pericles,People
2904,Periodic_table,Science
2905,Periodic_table_%28large_version%29,Science
2906,Perl,Technology
2907,Permian,Geography
2908,Pernicious_anemia,Science
2909,Persian_Empire,History
2910,Persian_Gulf,Geography
2911,Persian_literature,Culture
2912,Perth%2C_Western_Australia,Geography
2913,Peru,Countries
2914,Pete_Sampras,People
2915,Peter_Grimes,Culture
2916,Peter_I_of_Russia,People
2917,Peter_Paul_Rubens,People
2918,Peterborough_Chronicle,Culture
2919,Petroleum,Geography
2920,Phase_%28matter%29,Science
2921,Pheidippides,History
2922,Philadelphia,Geography
2923,Philately,Everyday_life
2924,Philip_II_of_Spain,People
2925,Philippines,Countries
2926,Philosophiae_Naturalis_Principia_Mathematica,History
2927,Philosophy,Culture
2928,Philosophy_of_mind,Culture
2929,Phishing,Technology
2930,Phoenix_%28spacecraft%29,Science
2931,Phoenix_Zoo,Geography
2932,Phonograph_cylinder,Technology
2933,Phosphorus,Science
2934,Phosphorus_tribromide,Science
2935,Phosphorus_trichloride,Science
2936,Photography,Everyday_life
2937,Photon,Science
2938,Photosynthesis,Science
2939,Photosynthetic_reaction_centre,Science
2940,Physical_paradox,Science
2941,Physical_science,Science
2942,Physics,Science
2943,Pi,Science
2944,Piano,Culture
2945,Piccadilly_Circus,Geography
2946,Picts,Geography
2947,Pied_Avocet,Science
2948,Pig,Science
2949,Pigeon,Science
2950,Pigment,Science
2951,Pikachu,Everyday_life
2952,Pink_Pigeon,Science
2953,Pinworm,Science
2954,Pitcairn_Islands,Geography
2955,Plains_Zebra,Science
2956,Planet,Science
2957,Planetary_habitability,Science
2958,Planetary_nebula,Science
2959,Plant,Science
2960,Plant_cell,Science
2961,Plasma_%28physics%29,Science
2962,Plate_tectonics,Geography
2963,Platinum,Science
2964,Plato,People
2965,Platypus,Science
2966,Playing_card,Everyday_life
2967,Pleiades_%28star_cluster%29,Science
2968,Plesiosaur,Science
2969,Pliocene,Geography
2970,Plover,Science
2971,Plum,Science
2972,Pluto,Science
2973,Plutonium,Science
2974,Plymouth,Geography
2975,Pneumonia,Science
2976,Pochard,Science
2977,Podcasting,Technology
2978,Poetry,Culture
2979,Poetry_of_the_United_States,Culture
2980,Poison_gas_in_World_War_I,History
2981,Pok%C3%A9mon_Trading_Card_Game,Everyday_life
2982,Poland,Geography
2983,Polar_coordinate_system,Science
2984,Polar_ice_cap,Geography
2985,Police,Citizenship
2986,Police_state,Citizenship
2987,Polish-Lithuanian_Commonwealth,History
2988,Polish-Muscovite_War_%281605%E2%80%931618%29,History
2989,Polish-Soviet_War,History
2990,Political_economy,Citizenship
2991,Political_integration_of_India,History
2992,Political_philosophy,Culture
2993,Political_science,Citizenship
2994,Politics,Citizenship
2995,Politics_of_the_United_Kingdom,Citizenship
2996,Pollinator,Science
2997,Pollinator_decline,Citizenship
2998,Pollution,Citizenship
2999,Polonium,Science
3000,Polymerase_chain_reaction,Science
3001,Pompeii,History
3002,Pond,Everyday_life
3003,Pontiac%27s_Rebellion,History
3004,Pony,Science
3005,Poor_Law,History
3006,Pop_Idol,Everyday_life
3007,Pope,Culture
3008,Pope_Benedict_XVI,People
3009,Pope_John_Paul_II,People
3010,Pope_Pius_XII,People
3011,Popular_culture,Everyday_life
3012,Popular_culture_studies,Citizenship
3013,Population_history_of_American_indigenous_peoples,History
3014,Porgy_and_Bess,Culture
3015,Port_Louis,Geography
3016,Porto-Novo,Geography
3017,Portsmouth,Geography
3018,Portugal,Geography
3019,Portuguese_Communist_Party,Citizenship
3020,Portuguese_language,Culture
3021,Post-glacial_rebound,Geography
3022,Postage_stamp,Everyday_life
3023,Potassium,Science
3024,Potassium_iodide,Science
3025,Potassium_nitrate,Science
3026,Potato,Everyday_life
3027,Pottery,Everyday_life
3028,Poultry,Science
3029,Pound_sterling,Economics
3030,Poverty,Citizenship
3031,Prague,Geography
3032,Praia,Geography
3033,Praseodymium,Science
3034,Pre-Raphaelite_Brotherhood,Culture
3035,Precambrian,Geography
3036,President_of_the_United_States,Citizenship
3037,Pretoria,Geography
3038,Pride_and_Prejudice,Culture
3039,Prime_Minister_of_the_United_Kingdom,Citizenship
3040,Prime_number,Science
3041,Primula,Science
3042,Princeton_University,Citizenship
3043,Principality,Citizenship
3044,Printmaking,Culture
3045,Prion,Science
3046,Private_Peaceful,Culture
3047,Privy_Council_of_the_United_Kingdom,Citizenship
3048,Probability_theory,Science
3049,Programming_language,Technology
3050,Project_Vanguard,Science
3051,Promethium,Science
3052,Propaganda,Citizenship
3053,Property,Citizenship
3054,Prospecting,Economics
3055,Prostate_cancer,Science
3056,Protactinium,Science
3057,Protein,Science
3058,Protoceratops,Science
3059,Proton,Science
3060,Proxima_Centauri,Science
3061,Psittacosaurus,Science
3062,Psychology,Science
3063,Pterosaur,Science
3064,Ptolemy,People
3065,Publishing,Citizenship
3066,Puerto_Rico,Countries
3067,Puffin,Science
3068,Pumpkin,Everyday_life
3069,Punctuated_equilibrium,Science
3070,Pupil,Science
3071,Pyongyang,Geography
3072,Pyotr_Ilyich_Tchaikovsky,People
3073,Pyramid,Technology
3074,Pyrite,Geography
3075,Pythagoras,People
3076,Pythagorean_theorem,Science
3077,Python_%28programming_language%29,Technology
3078,Qatar,Geography
3079,Qin_Dynasty,History
3080,Qin_Shi_Huang,People
3081,Qing_Dynasty,History
3082,Quantity,Science
3083,Quantum_chemistry,Science
3084,Quantum_computer,Technology
3085,Quantum_mechanics,Science
3086,Quark,Science
3087,Quartz,Geography
3088,Quatermass_and_the_Pit,Everyday_life
3089,Queen_%28band%29,Culture
3090,Quetzalcoatl,Culture
3091,Quito,Geography
3092,Qur%27an,Culture
3093,R%C3%A9union,Countries
3094,RER,Technology
3095,RMS_Titanic,History
3096,ROT13,Technology
3097,RSS_%28file_format%29,Technology
3098,Rabat,Geography
3099,Rabbit,Science
3100,Rabies,Science
3101,Rabindranath_Tagore,People
3102,Race,Citizenship
3103,Radar,Technology
3104,Radio,Technology
3105,Radio_frequency,Science
3106,Radio_telescope,Science
3107,Radish,Science
3108,Radium,Science
3109,Radon,Science
3110,Ragtime,Culture
3111,Rail_transport,Technology
3112,Rail_transport_in_India,Technology
3113,Railway_post_office,Technology
3114,Rain,Geography
3115,Rainbow,Geography
3116,Rainforest,Citizenship
3117,Rainhill_Trials,Technology
3118,Raising_the_Flag_on_Iwo_Jima,History
3119,Ralph_Nader,People
3120,Rama,Culture
3121,Ramayana,Culture
3122,Ramesses_II,History
3123,Ramsgate,Geography
3124,Ran_%28film%29,Everyday_life
3125,Raney_nickel,Science
3126,Raphael,People
3127,Rapping,Culture
3128,Raven,Science
3129,Ray_of_Light,Culture
3130,Real_tennis,Everyday_life
3131,Recorder,Culture
3132,Recycling,Citizenship
3133,Red_Kite,Science
3134,Red_Panda,Science
3135,Red_Sea,Geography
3136,Red_dwarf,Science
3137,Red_giant,Science
3138,Red_rain_in_Kerala,History
3139,Redshift,Science
3140,Redwing,Science
3141,Redwood_National_and_State_Parks,Geography
3142,Reed_Warbler,Science
3143,Refining,Economics
3144,Refrigerator_car,Technology
3145,Regent%27s_Park,Geography
3146,Reggae,Culture
3147,Reggaeton,Culture
3148,Religion,Culture
3149,Religious_Society_of_Friends,Culture
3150,Rembrandt,People
3151,Ren%C3%A9_Descartes,People
3152,Renaissance,History
3153,Renaissance_music,Culture
3154,Renminbi,Economics
3155,Renormalization,Science
3156,Reptile,Science
3157,Republic_of_China,Countries
3158,Republic_of_Ireland,Geography
3159,Republic_of_Macedonia,Geography
3160,Republic_of_the_Congo,Geography
3161,Restoration_comedy,Culture
3162,Retina,Science
3163,Retinol,Science
3164,Retreat_of_glaciers_since_1850,Geography
3165,Revolution,Citizenship
3166,Reza_Shah,People
3167,Rhenium,Science
3168,Rhine,Geography
3169,Rhode_Island,Geography
3170,Rhodium,Science
3171,Rhodium%28III%29_chloride,Science
3172,Rhubarb,Science
3173,Rhythm_and_blues,Culture
3174,Rice,Everyday_life
3175,Richard_Feynman,People
3176,Richard_Francis_Burton,People
3177,Richard_III_%28play%29,Culture
3178,Richard_III_of_England,People
3179,Richard_II_of_England,People
3180,Richard_I_of_England,People
3181,Richard_Nixon,People
3182,Richard_O%27Connor,History
3183,Richard_Stallman,People
3184,Richard_Wagner,Culture
3185,Richmond%2C_Virginia,Geography
3186,Riesling,Everyday_life
3187,Right_whale,Science
3188,Ringed_Plover,Science
3189,Rio_Tinto_Group,Economics
3190,Rio_de_Janeiro,Geography
3191,River,Geography
3192,River_Severn,Geography
3193,River_Thames,Geography
3194,Riyadh,Geography
3195,Roald_Amundsen,People
3196,Roan_Antelope,Science
3197,Robert_Baden-Powell%2C_1st_Baron_Baden-Powell,Citizenship
3198,Robert_Boyle,People
3199,Robert_Gascoyne-Cecil%2C_3rd_Marquess_of_Salisbury,People
3200,Robert_Oppenheimer,People
3201,Robert_Owen,People
3202,Robert_Peel,History
3203,Robert_Schumann,People
3204,Robert_Stephenson,History
3205,Robinson_Crusoe,Culture
3206,Roche_limit,Science
3207,Rock_Bunting,Science
3208,Rock_Pigeon,Science
3209,Rock_of_Gibraltar,Geography
3210,Rockall,Geography
3211,Rocky_Mountains,Geography
3212,Rococo,Technology
3213,Roentgenium,Science
3214,Roman_Britain,History
3215,Roman_Catholic_Church,Culture
3216,Roman_Empire,History
3217,Roman_Greece,History
3218,Roman_law,History
3219,Roman_mythology,Culture
3220,Roman_road,History
3221,Roman_villa,History
3222,Romania,Geography
3223,Romanticism,History
3224,Rome,Geography
3225,Romeo_and_Juliet,Culture
3226,Romulus_Augustus,People
3227,Ronald_Reagan,People
3228,Rook_%28bird%29,Science
3229,Rosa_Parks,People
3230,Rose-ringed_Parakeet,Science
3231,Rosemary,Science
3232,Rosetta_Stone,History
3233,Rotterdam,Geography
3234,Rowan_Williams,People
3235,Royal_Air_Force,History
3236,Royal_Dutch_Shell,Economics
3237,Royal_Geographical_Society,History
3238,Royal_Marines,History
3239,Royal_National_Theatre,Culture
3240,Royal_Navy,History
3241,Royal_Parks_of_London,Geography
3242,Rubidium,Science
3243,Rubik%27s_Cube,Everyday_life
3244,Rudyard_Kipling,People
3245,Rugby_World_Cup,Everyday_life
3246,Rugby_football,Everyday_life
3247,Rule_of_St_Benedict,History
3248,Rupee,Economics
3249,Russia,Geography
3250,Russian_Revolution_of_1917,History
3251,Russian_constitutional_crisis_of_1993,History
3252,Russian_language,Culture
3253,Ruthenium,Science
3254,Rutherford_B._Hayes,People
3255,Rutherfordium,Science
3256,Rwanda,Countries
3257,Rwandan_Genocide,History
3258,S%C3%A3o_Paulo,Geography
3259,S%C3%A3o_Tom%C3%A9,Geography
3260,S%C3%A3o_Tom%C3%A9_and_Pr%C3%ADncipe,Countries
3261,S%C3%B8ren_Kierkegaard,People
3262,SD26,Technology
3263,SR-71_Blackbird,Technology
3264,Safflower,Science
3265,Saffron,Science
3266,Sahara,Geography
3267,Saint-Pierre_and_Miquelon,Geography
3268,Saint_Helena,Countries
3269,Saint_Joan_%28play%29,Culture
3270,Saint_Kitts_and_Nevis,Countries
3271,Saint_Lawrence_Seaway,Geography
3272,Saint_Lucia,Countries
3273,Saint_Petersburg,Geography
3274,Saint_Vincent_and_the_Grenadines,Countries
3275,Sakurajima,Geography
3276,Saladin,People
3277,Salford,Geography
3278,Salsa_music,Culture
3279,Salt,Science
3280,Salt_Lake_City%2C_Utah,Geography
3281,Saltasaurus,Science
3282,Salvador_Dal%C3%AD,People
3283,Samarium,Science
3284,Samoa,Geography
3285,Samuel_Beckett,People
3286,Samuel_Taylor_Coleridge,People
3287,San_Diegan,Technology
3288,San_Diego_Electric_Railway,Technology
3289,San_Diego_and_Arizona_Railway,Technology
3290,San_Francisco%2C_California,Geography
3291,San_Jose%2C_California,Geography
3292,San_Marino,Geography
3293,Sand,Geography
3294,Sand_art_and_play,Everyday_life
3295,Sand_shark,Science
3296,Sandringham_House,Technology
3297,Sandur,Geography
3298,Sandy_Koufax,People
3299,Sanskrit,Culture
3300,Sanssouci,Technology
3301,Santa_Claus,Everyday_life
3302,Santamar%C3%ADa_%28volcano%29,Geography
3303,Santiago%2C_Chile,Geography
3304,Santorini,Geography
3305,Sarajevo,Geography
3306,Sardar_Vallabhbhai_Patel,People
3307,Sassanid_Empire,History
3308,Saturn,Science
3309,Saturn_V,Science
3310,Saudi_Arabia,Geography
3311,Saurischia,Science
3312,Sauropodomorpha,Science
3313,Sauroposeidon,Science
3314,Saxophone,Culture
3315,Scandium,Science
3316,Scattered_disc,Science
3317,Scelidosaurus,Science
3318,Scent_of_a_Woman,Everyday_life
3319,Scheme_programming_language,Technology
3320,Schizophrenia,Science
3321,Schr%C3%B6dinger_equation,Science
3322,Science,Everyday_life
3323,Scientific_classification,Science
3324,Scooby-Doo,Everyday_life
3325,Scotland,Geography
3326,Scotland_in_the_High_Middle_Ages,History
3327,Scots_language,Culture
3328,Scottish_Episcopal_Church,Culture
3329,Scottish_Gaelic_language,Culture
3330,Scottish_Highlands,Geography
3331,Scottish_mythology,Culture
3332,Scouting,Citizenship
3333,Scramble_for_Africa,History
3334,Screw,Technology
3335,Scrooge_McDuck,Everyday_life
3336,Sculpture,Culture
3337,Scurvy,Science
3338,Sea,Geography
3339,Sea_level_rise,Citizenship
3340,Sea_of_Galilee,Geography
3341,Seaborgium,Science
3342,Sean_Connery,People
3343,Season,Everyday_life
3344,Seattle%2C_Washington,Geography
3345,Seawater,Geography
3346,Second_Boer_War,History
3347,Second_Congo_War,History
3348,Second_Crusade,Culture
3349,Seed,Science
3350,Seinfeld,Everyday_life
3351,Selena,People
3352,Selenium,Science
3353,Semiconductor,Science
3354,Semiconductor_device,Technology
3355,Senate_of_Canada,Citizenship
3356,Senegal,Countries
3357,Senufo_languages,Culture
3358,Seoul,Geography
3359,Separation_of_powers_under_the_United_States_Constitution,Citizenship
3360,September_11%2C_2001_attacks,History
3361,Sequence_alignment,Science
3362,Sequoia,Science
3363,Serbia,Geography
3364,Serbia_and_Montenegro,Geography
3365,Serenity_%28film%29,Everyday_life
3366,Sermon_on_the_Mount,Culture
3367,Sesame,Science
3368,Sesame_Street,Everyday_life
3369,Set,Science
3370,Severn_crossing,Geography
3371,Seychelles,Geography
3372,Sgt._Pepper%27s_Lonely_Hearts_Club_Band,Culture
3373,Shackleton_%28crater%29,Science
3374,Shaka,People
3375,Shanghai,Geography
3376,Shark,Science
3377,Sharon_Tate,People
3378,Sheffield,Geography
3379,Sheikh_Mujibur_Rahman,People
3380,Shelduck,Science
3381,Shenzhou_6,Science
3382,Shenzhou_spacecraft,Science
3383,Shetland,Geography
3384,Shielded_metal_arc_welding,Technology
3385,Shigin,Culture
3386,Shining_Path,History
3387,Shinto,Culture
3388,Ship,Technology
3389,Shoe_polish,Everyday_life
3390,Short-beaked_Echidna,Science
3391,Shoshone_National_Forest,Geography
3392,Shrine_of_Remembrance,Technology
3393,Shroud_of_Turin,Culture
3394,Sichuan_Pepper,Everyday_life
3395,Sickle-cell_disease,Science
3396,Siege,History
3397,Siege_of_Antioch,History
3398,Sierra_Leone,Countries
3399,Sigmund_Freud,People
3400,Sikhism,Culture
3401,Sikkim,Geography
3402,Silent_film,Everyday_life
3403,Silicon,Science
3404,Silurian,Geography
3405,Silver,Science
3406,Sim%C3%B3n_Bol%C3%ADvar,People
3407,SimCity,Everyday_life
3408,Sinclair_Research_Ltd,Economics
3409,Singapore,Countries
3410,Sino-Roman_relations,History
3411,Sirius,Science
3412,Sistine_Chapel_ceiling,Culture
3413,Sitting_Bull,People
3414,Six-party_talks_concerning_North_Korea%27s_nuclear_program,History
3415,Sk%C3%A5neland,History
3416,Ska,Culture
3417,Skiing,Everyday_life
3418,Skylark,Science
3419,Slavery,Citizenship
3420,Slavic_mythology,Culture
3421,Sleep,Everyday_life
3422,Slovakia,Geography
3423,Slovenia,Geography
3424,Smallpox,Science
3425,Smog,Citizenship
3426,Snow,Geography
3427,Snow_Goose,Science
3428,Snowball_Earth,Geography
3429,Snowdonia,Geography
3430,Snowdonia_National_Park,Geography
3431,Snowy_Owl,Science
3432,Social_anxiety,Science
3433,Social_capital,Citizenship
3434,Social_contract_%28Malaysia%29,Citizenship
3435,Socialism,Citizenship
3436,Society,Citizenship
3437,Society_of_Merchant_Venturers,History
3438,Sociocultural_evolution,Citizenship
3439,Sociology,Citizenship
3440,Socrates,People
3441,Soddo_language,Culture
3442,Sodium,Science
3443,Sodium_hydroxide,Science
3444,Sodium_sulfate,Science
3445,Soil,Geography
3446,Soil_moisture,Geography
3447,Soil_pH,Geography
3448,Soil_profile,Geography
3449,Soil_salination,Geography
3450,Soil_science,Geography
3451,Soil_structure,Geography
3452,Soils_retrogression_and_degradation,Geography
3453,Solar_System,Science
3454,Solar_eclipse,Science
3455,Solomon_Islands,Geography
3456,Somalia,Countries
3457,Song_Thrush,Science
3458,Sonic_the_Hedgehog_%28character%29,Everyday_life
3459,Sony,Economics
3460,Sorghum,Science
3461,Sorrel,Science
3462,Soukous,Culture
3463,Sound,Science
3464,Soup,Everyday_life
3465,South_Africa,Countries
3466,South_America,Geography
3467,South_China_Sea,Geography
3468,South_Georgia_and_the_South_Sandwich_Islands,Geography
3469,South_Korea,Countries
3470,South_Ossetia,Geography
3471,Southampton,Geography
3472,Southern_Africa,Geography
3473,Southern_Ocean,Geography
3474,Southern_United_States,Geography
3475,Soviet_Union,History
3476,Soybean,Everyday_life
3477,Space_Invaders,Everyday_life
3478,Space_Race,History
3479,Space_Shuttle_Challenger,Science
3480,Space_Shuttle_Challenger_disaster,Science
3481,Space_Shuttle_Columbia,Science
3482,Space_Shuttle_Columbia_disaster,Science
3483,Space_Shuttle_Endeavour,Science
3484,Space_Shuttle_program,Science
3485,Space_exploration,Science
3486,Space_station,Science
3487,Space_suit,Science
3488,Spacecraft_propulsion,Science
3489,Spain,Geography
3490,Spanish_Armada,History
3491,Spanish_Inquisition,Culture
3492,Spanish_conquest_of_the_Inca_Empire,History
3493,Spanish_language,Culture
3494,Sparrow,Science
3495,Sparrowhawk,Science
3496,Speaker_of_the_British_House_of_Commons,Citizenship
3497,Speaker_of_the_United_States_House_of_Representatives,Citizenship
3498,Special_relativity,Science
3499,Speech_synthesis,Technology
3500,Speed_of_light,Science
3501,Sperm_Whale,Science
3502,Sphere,Science
3503,Spherical_aberration,Science
3504,Spider,Science
3505,Spinosaurus,Science
3506,Split_infinitive,Culture
3507,Sport,Everyday_life
3508,Spring_%28season%29,Everyday_life
3509,Spring_Heeled_Jack,Culture
3510,Sputnik_1,Science
3511,Sputnik_2,Science
3512,Sputnik_program,Science
3513,Spyware,Technology
3514,Squash_%28sport%29,Everyday_life
3515,Sri_Lanka,Countries
3516,Sri_Lankan_Civil_War,Citizenship
3517,St_Paul%27s_Cathedral,Technology
3518,Stag_beetle,Science
3519,Stage_%28theatre%29,Culture
3520,Stained_glass,Culture
3521,Stanis%C5%82aw_Koniecpolski,People
3522,Stanley%2C_Falkland_Islands,Geography
3523,Stanley_Baldwin,People
3524,Star,Science
3525,StarCraft,Everyday_life
3526,Star_Trek,Everyday_life
3527,Star_Trek__Deep_Space_Nine,Everyday_life
3528,Star_Trek__The_Original_Series,Everyday_life
3529,Star_Wars,Everyday_life
3530,Star_Wars_Episode_IV__A_New_Hope,Everyday_life
3531,Star_anise,Science
3532,Stargate_SG-1,Everyday_life
3533,Starling,Science
3534,Starship_Troopers,Culture
3535,Statistics,Science
3536,Statue_of_Zeus_at_Olympia,History
3537,Steam_engine,Technology
3538,Steel,Science
3539,Stefan_Edberg,People
3540,Stegosaurus,Science
3541,Stem_cell,Science
3542,Stephen_Harper,People
3543,Stephen_Hawking,People
3544,Stephen_Jay_Gould,People
3545,Stephen_of_England,History
3546,Steve_Davis,People
3547,Stickleback,Science
3548,Still_Game,Everyday_life
3549,Stingray,Science
3550,Stock,Economics
3551,Stock_car_%28rail%29,Technology
3552,Stockholm,Geography
3553,Stoicism,Culture
3554,Stone_Age,History
3555,Stonehenge,Geography
3556,Stornoway,Geography
3557,Strait_of_Malacca,Geography
3558,Stratford-upon-Avon,Geography
3559,String_theory,Science
3560,Stroke,Science
3561,Strontium,Science
3562,Stuttering,Culture
3563,Stuttgart,Geography
3564,Styracosaurus,Science
3565,Sub-Saharan_Africa,Geography
3566,Suburbs_of_Johannesburg,Geography
3567,Sucre,Geography
3568,Sudan,Countries
3569,Sudoku,Everyday_life
3570,Suez_Canal,Technology
3571,Suffrage,Citizenship
3572,Sugar,Everyday_life
3573,Sugar_beet,Science
3574,Sugarcane,Science
3575,Suleiman_the_Magnificent,People
3576,Sulfur,Science
3577,Sulfuric_acid,Science
3578,Sultan,Citizenship
3579,Sumac,Science
3580,Sumatra,Geography
3581,Sumer,History
3582,Summer,Everyday_life
3583,Summer_Hill%2C_New_South_Wales,Geography
3584,Sumo,Everyday_life
3585,Sun,Science
3586,Sun_Tzu,History
3587,Sun_Yat-sen,People
3588,Sundew,Science
3589,Sunflower,Science
3590,Sunlight,Geography
3591,Sunol_Water_Temple,Technology
3592,Sunset_Boulevard_%281950_film%29,Everyday_life
3593,Super_14,Everyday_life
3594,Super_Bowl_XL,Everyday_life
3595,Super_Chief,Technology
3596,Super_Mario_64,Everyday_life
3597,Super_Mario_Bros.,Everyday_life
3598,Superconductivity,Science
3599,Superman,Everyday_life
3600,Supermarine_Spitfire,History
3601,Supply_and_demand,Economics
3602,Supply_chain_management,Economics
3603,Supreme_Court_of_the_United_States,Citizenship
3604,Suriname,Countries
3605,Surtsey,Geography
3606,Sutton_Hoo,History
3607,Svalbard,Geography
3608,Svart%C3%A1lfar,History
3609,Swallow,Science
3610,Swan,Science
3611,Swastika,Culture
3612,Swaziland,Countries
3613,Sweden,Geography
3614,Swift,Science
3615,Swiss_Federal_Council,Citizenship
3616,Switzerland,Geography
3617,Sydney,Geography
3618,Sydney_Newman,People
3619,Sylvanus_Morley,History
3620,Symmetry,Science
3621,Synthesizer,Culture
3622,Syria,Geography
3623,T-34,History
3624,T._S._Eliot,People
3625,TGV,Technology
3626,Tacitean_studies,History
3627,Taipei,Geography
3628,Taiwan,Countries
3629,Taj_Mahal,Geography
3630,Tajikistan,Countries
3631,Talc,Geography
3632,Tamarind,Science
3633,Tamil_language,Culture
3634,Tamil_people,Geography
3635,Tank,History
3636,Tansy,Science
3637,Tantalum,Science
3638,Tanzania,Countries
3639,Tao_Te_Ching,Culture
3640,Taoism,Culture
3641,Tarragon,Science
3642,Tashkent,Geography
3643,Tasmanian_Devil,Science
3644,Tawny_Owl,Science
3645,Tay-Sachs_disease,Science
3646,Tay_Rail_Bridge,Technology
3647,TeX,Technology
3648,Tea,Everyday_life
3649,Technetium,Science
3650,Technology,Culture
3651,Tehran,Geography
3652,Tel_Aviv,Geography
3653,Telecommunication,Technology
3654,Telephone,Technology
3655,Telephone_exchange,Technology
3656,Telescope,Technology
3657,Television,Everyday_life
3658,Tellurium,Science
3659,Temperate,Science
3660,Temple_of_Artemis,History
3661,Tennis,Everyday_life
3662,Tennis_Masters_Cup,Everyday_life
3663,Tenzin_Gyatso%2C_14th_Dalai_Lama,People
3664,Tenzing_Norgay,People
3665,Terbium,Science
3666,Terik,Geography
3667,Tern,Science
3668,Terrorism,Citizenship
3669,Textile,Culture
3670,Thailand,Countries
3671,Thalassemia,Science
3672,Thallium,Science
3673,The_Absent-Minded_Beggar,Culture
3674,The_Adventures_of_Tintin,Everyday_life
3675,The_Anarchy,History
3676,The_Ashes,Everyday_life
3677,The_Bahamas,Countries
3678,The_Beano,Everyday_life
3679,The_Beatles,Culture
3680,The_Beatles_discography,Culture
3681,The_Blitz,History
3682,The_Broads,Geography
3683,The_Brothers_Karamazov,Culture
3684,The_Canadian,Technology
3685,The_Cantos,Culture
3686,The_Cat_in_the_Hat,Culture
3687,The_Championships%2C_Wimbledon,Everyday_life
3688,The_Count_of_Monte_Cristo,Culture
3689,The_Country_Wife,Culture
3690,The_Curious_Incident_of_the_Dog_in_the_Night-time,Culture
3691,The_Dandy,Everyday_life
3692,The_Fairy-Queen,Culture
3693,The_Fens,Geography
3694,The_Gambia,Countries
3695,The_Godfather,Everyday_life
3696,The_Great_Exhibition,History
3697,The_Hague,Geography
3698,The_Hitchhiker%27s_Guide_to_the_Galaxy,Culture
3699,The_Hobbit,Culture
3700,The_Holocaust,History
3701,The_Illuminatus%21_Trilogy,Culture
3702,The_Iron_Bridge,Technology
3703,The_Last_Supper_%28Leonardo%29,Culture
3704,The_Legend_of_Zelda_series,Everyday_life
3705,The_Lion%2C_the_Witch_and_the_Wardrobe,Culture
3706,The_Lion_King,Everyday_life
3707,The_Lorax,Culture
3708,The_Lord_of_the_Rings,Culture
3709,The_Lord_of_the_Rings_film_trilogy,Everyday_life
3710,The_Magic_Flute,Culture
3711,The_Marriage_of_Figaro,Culture
3712,The_Merchant_of_Venice,Culture
3713,The_Mismeasure_of_Man,Science
3714,The_Old_Man_and_the_Sea,Culture
3715,The_Origin_of_Species,Science
3716,The_Picture_of_Dorian_Gray,Culture
3717,The_Pilgrim%27s_Progress,Culture
3718,The_Quatermass_Experiment,Everyday_life
3719,The_Relapse,Culture
3720,The_Rime_of_the_Ancient_Mariner,Culture
3721,The_Rite_of_Spring,Culture
3722,The_Rolling_Stones,Culture
3723,The_Seagull,Culture
3724,The_Shawshank_Redemption,Everyday_life
3725,The_Simpsons,Everyday_life
3726,The_Smiths,Culture
3727,The_Supremes,Culture
3728,The_Temptations,Culture
3729,The_Wall_Street_Journal,Citizenship
3730,The_Waste_Land,Culture
3731,The_West_Wing_%28TV_series%29,Everyday_life
3732,The_X-Files,Everyday_life
3733,Theatre,Culture
3734,Theatre_Royal%2C_Drury_Lane,Culture
3735,Theatre_in_the_round,Culture
3736,Theodore_Roosevelt,People
